19720731 0.009158 -0.024705 -0.021543 -0.042639 -0.03378
19720831 0.037061 0.024893 0.026491 0.012881 0.005974
19720929 0.001613 -0.024922 -0.019933 -0.029249 -0.035139
19721031 0.014394 -0.009307 -0.00982 -0.004642 -0.005509
19721130 0.040127 0.056611 0.067375 0.062566 0.054506
19721229 0.022182 -0.006384 -0.002358 -0.011315 -0.023703
19730131 -0.004979 -0.069163 -0.057036 -0.071259 -0.049939
19730228 -0.031568 -0.082459 -0.083324 -0.077995 -0.089198
19730330 0.002759 -0.031967 -0.024295 -0.036721 -0.023063
19730430 -0.038118 -0.071259 -0.079582 -0.080097 -0.080341
19730531 -0.006239 -0.066678 -0.083942 -0.075567 -0.091277
19730629 0.001023 -0.031986 -0.036031 -0.040653 -0.037328
19730731 0.03358 0.098315 0.11846 0.133044 0.145331
19730831 -0.034154 -0.030463 -0.023697 -0.053742 -0.060739
19730928 0.028717 0.114051 0.112027 0.108662 0.12572
19731031 0.004062 -0.006534 -0.004815 -0.011692 -0.006601
19731130 -0.098924 -0.173255 -0.173474 -0.1948 -0.186246
19731231 0.015834 0.003429 -0.005548 -0.010541 -0.028858
19740131 -0.021841 0.074334 0.105865 0.107859 0.129974
19740228 -0.001581 0.010829 0.007945 0.010836 -0.001123
19740329 -0.022258 -0.018158 -0.007292 -0.016829 0.003729
19740430 -0.034169 -0.056497 -0.071256 -0.056211 -0.05451
19740531 -0.018382 -0.076697 -0.078842 -0.081977 -0.090981
19740628 -0.013298 -0.034713 -0.020711 -0.027956 -0.031155
19740731 -0.086102 -0.018124 -0.043795 -0.040976 -0.038165
19740830 -0.082207 -0.08281 -0.080987 -0.075366 -0.087125
19740930 -0.124626 -0.079639 -0.085606 -0.087178 -0.083719
19741031 0.173961 0.143744 0.088508 0.112069 0.113848
19741129 -0.047427 -0.024919 -0.039425 -0.046721 -0.035777
19741231 -0.018764 -0.054913 -0.061951 -0.064678 -0.070453
19750131 0.102644 0.253248 0.247871 0.291518 0.318315
19750228 0.068822 0.056645 0.0462 0.033144 0.062434
19750331 0.01678 0.067473 0.071745 0.076398 0.068815
19750430 0.049074 0.049411 0.04966 0.034064 0.038402
19750530 0.054235 0.056989 0.079423 0.089796 0.087798
19750630 0.040561 0.057136 0.064145 0.062643 0.070999
19750731 -0.068987 -0.041202 -0.038699 -0.026749 -0.032133
19750829 -0.015699 -0.033207 -0.042816 -0.045145 -0.063025
19750930 -0.035695 -0.037513 -0.0279 -0.045213 -0.033649
19751031 0.065669 0.031124 0.028289 0.03611 0.033389
19751128 0.029495 0.03947 0.01849 0.034983 0.033858
19751231 -0.015052 0.007269 -0.008114 -0.002412 -0.022275
19760130 0.110547 0.169527 0.184747 0.210143 0.217793
19760227 -0.017872 0.053857 0.071715 0.074708 0.105615
19760331 0.039322 0.013931 0.008403 0.013193 0.016548
19760430 -0.010542 -0.012536 -0.010742 -0.008781 -0.021966
19760528 -0.007063 -0.006338 -0.016426 -0.023896 -0.005943
19760630 0.041786 0.061827 0.055195 0.041444 0.03778
19760730 -0.008924 -0.002631 -0.003286 0.001416 0.00649
19760831 0.003661 -0.01628 -0.017203 -0.020098 -0.024484
19760930 0.026106 0.024955 0.030607 0.036182 0.025547
19761029 -0.01976 -0.02558 -0.023311 -0.022988 -0.026881
19761130 -0.007277 0.04213 0.049312 0.040726 0.048454
19761231 0.047675 0.080283 0.088708 0.094017 0.105923
19770131 -0.049291 -0.004844 0.02032 0.013443 0.034563
19770228 -0.014298 -0.020813 -0.01585 -0.012137 -0.004615
19770331 -0.018091 0.00753 0.001488 0.013181 -0.005807
19770429 -0.003659 0.02488 0.010288 0.029939 0.02538
19770531 -0.015803 -0.010268 6.5e-05 -0.002793 0.000113
19770630 0.047698 0.074823 0.069183 0.076729 0.080598
19770729 -0.013255 -0.015669 -0.01015 -0.01129 -0.003083
19770831 -0.011677 -0.005422 -0.009122 -0.012781 -0.012537
19770930 -0.001951 0.004098 0.020942 0.007694 0.00958
19771031 -0.043407 -0.025475 -0.036584 -0.027847 -0.02279
19771130 0.031112 0.0728 0.073595 0.09256 0.095289
19771230 0.004479 0.011408 0.013912 0.003024 0.015986
19780131 -0.062186 -0.048303 -0.038254 -0.040796 -0.016462
19780228 -0.016074 0.00597 0.022616 0.019087 0.012377
19780331 0.019256 0.071432 0.052892 0.064028 0.081106
19780428 0.090255 0.075307 0.079688 0.071961 0.071245
19780531 0.006843 0.039228 0.051945 0.057793 0.062178
19780630 -0.018249 -0.001869 0.008186 -0.003357 -0.010438
19780731 0.055644 0.04901 0.060279 0.081537 0.066337
19780831 0.02979 0.079789 0.079506 0.085386 0.081963
19780929 -0.005209 -0.021603 -0.022055 -0.010325 -0.015845
19781031 -0.076646 -0.167718 -0.190579 -0.212368 -0.208121
19781130 0.030149 0.049843 0.059976 0.072059 0.055511
19781229 0.020203 0.011552 0.021891 0.015117 0.011185
19790131 0.035101 0.080652 0.080909 0.083367 0.111373
19790228 -0.027509 -0.030942 -0.027016 -0.033055 -0.017991
19790330 0.0493 0.094027 0.111187 0.098383 0.109943
19790430 0.003393 0.013453 0.026879 0.031393 0.024943
19790531 -0.018502 -0.013396 -0.014143 -0.007892 -0.02205
19790629 0.03538 0.051754 0.055301 0.058872 0.070879
19790731 0.004935 0.039476 0.035355 0.033484 0.0258
19790831 0.056733 0.065842 0.088809 0.07484 0.084294
19790928 0.002751 -0.005583 0.004373 -0.00913 -0.011216
19791031 -0.055801 -0.085178 -0.098976 -0.104043 -0.123264
19791130 0.051129 0.078359 0.098098 0.086332 0.088811
19791231 0.01199 0.035288 0.0645 0.06366 0.072277
19800131 0.061682 0.064476 0.061974 0.079395 0.063406
19800229 0.016553 -0.025717 -0.027618 -0.02711 -0.023424
19800331 -0.096744 -0.152582 -0.166143 -0.168173 -0.176921
19800430 0.042414 0.066272 0.063851 0.060242 0.065992
19800530 0.047808 0.078134 0.086901 0.092845 0.075091
19800630 0.02848 0.051288 0.042513 0.042145 0.038928
19800731 0.054632 0.099021 0.100313 0.122096 0.113328
19800829 0.013449 0.036217 0.042525 0.063535 0.064601
19800930 0.024628 0.030845 0.032239 0.019552 0.032638
19801031 0.020754 0.022143 0.02392 0.028204 0.030479
19801128 0.129188 0.064253 0.055923 0.061522 0.075613
19801231 -0.039689 -0.027319 -0.011135 -0.027471 -0.041571
19810130 -0.057169 0.004821 -0.003135 -0.014708 -0.008058
19810227 0.01774 0.020025 0.02471 0.016615 0.015553
19810331 0.019261 0.082778 0.076686 0.085226 0.087335
19810430 -0.029966 0.014869 0.034742 0.00947 0.016754
19810529 -0.001835 0.018178 0.025946 0.021725 0.028027
19810630 -0.000546 -0.006593 -0.027683 -0.018469 -0.015586
19810731 0.008963 -0.023071 -0.01886 -0.026896 -0.026388
19810831 -0.052426 -0.065328 -0.053958 -0.087126 -0.076524
19810930 -0.051993 -0.055591 -0.076043 -0.066331 -0.096735
19811030 0.0505 0.057032 0.070212 0.073796 0.090249
19811130 0.051194 0.033991 0.027618 0.035402 0.03317
19811231 -0.032349 -0.023564 -0.002823 -0.018473 -0.024779
19820129 -0.01427 -0.020485 -0.049516 -0.038484 -0.02796
19820226 -0.054569 -0.029741 -0.043943 -0.047685 -0.047873
19820331 -0.008096 0.007547 -0.006379 -0.004688 -0.002479
19820430 0.036001 0.044274 0.055888 0.067995 0.057164
19820528 -0.021587 -0.026785 -0.038952 -0.041886 -0.028963
19820630 -0.015556 -0.009362 -0.024983 -0.029953 -0.026725
19820730 -0.018898 -0.023592 -0.004748 0.003453 -0.021423
19820831 0.12792 0.117993 0.109762 0.111233 0.097752
19820930 0.008445 0.022656 0.036705 0.023815 0.027544
19821029 0.104797 0.133246 0.148069 0.138383 0.155275
19821130 0.039396 0.074682 0.085625 0.100463 0.072243
19821231 0.01213 -0.002352 0.014919 -0.001442 0.027186
19830131 0.039064 0.04872 0.051642 0.069358 0.07864
19830228 0.025498 0.032826 0.04426 0.063957 0.056506
19830331 0.031406 0.032043 0.036083 0.049867 0.055233
19830429 0.078297 0.06854 0.050945 0.07241 0.085869
19830531 -0.020074 0.044888 0.054179 0.050223 0.080027
19830630 0.038691 0.034526 0.0479 0.044245 0.050531
19830729 -0.03524 -0.029033 -0.019445 -0.047945 -0.014545
19830831 0.020524 -0.020653 -0.027411 -0.03246 -0.036426
19830930 0.011382 0.036339 0.030565 0.015531 0.015531
19831031 -0.009432 -0.040539 -0.055245 -0.065442 -0.074214
19831130 0.017569 0.052854 0.047297 0.052223 0.061488
19831230 -0.004081 -0.017695 -0.019953 -0.015167 -0.022695
19840131 0.004074 -0.03353 -0.02477 -0.019332 -0.021396
19840229 -0.029145 -0.056121 -0.049504 -0.049958 -0.059148
19840330 0.011127 0.003292 0.01181 0.00627 0.012878
19840430 0.015204 0.00104 -0.001278 0.006008 -0.007917
19840531 -0.04987 -0.050449 -0.050037 -0.056288 -0.052541
19840629 0.020115 0.025867 0.040574 0.048683 0.024979
19840731 -0.006202 -0.033371 -0.035563 -0.044819 -0.053003
19840831 0.105876 0.122919 0.12928 0.118015 0.133714
19840928 -0.000292 -0.00048 0.005907 -0.01642 -0.009747
19841031 0.004338 -0.011568 -0.001134 -0.011479 -0.025092
19841130 -0.011351 -0.006887 -0.011047 -0.027936 -0.028996
19841231 0.024541 0.023851 0.022697 0.016293 0.023461
19850131 0.072697 0.107388 0.117761 0.122013 0.127478
19850228 0.014848 0.017071 0.014019 0.023533 0.026609
19850329 -0.003125 -0.013859 -0.019685 -0.019671 -0.022221
19850430 -0.001253 -0.000643 -0.003805 -0.011998 -0.003404
19850531 0.060591 0.051676 0.040188 0.038392 0.039932
19850628 0.015477 0.026579 0.024611 0.013421 0.019439
19850731 -0.006686 0.015663 0.0173 0.026626 0.030084
19850830 -0.004333 -0.007484 -0.008568 -0.003006 -0.003959
19850930 -0.027689 -0.045274 -0.054754 -0.056581 -0.057714
19851031 0.042414 0.035284 0.040753 0.047412 0.04188
19851129 0.070169 0.061451 0.070768 0.074823 0.085934
19851231 0.049037 0.034816 0.044961 0.041705 0.043698
19860131 0.000317 0.0171 0.016926 0.020899 0.011245
19860228 0.073298 0.065662 0.07667 0.08386 0.065701
19860331 0.056559 0.062554 0.043336 0.044248 0.05077
19860430 -0.012753 0.009538 0.019237 0.01295 0.016005
19860530 0.053433 0.053817 0.042437 0.036795 0.034793
19860630 0.022077 0.016937 0.006047 0.011114 -0.005484
19860731 -0.05001 -0.07604 -0.090641 -0.081769 -0.095974
19860829 0.07358 0.06062 0.044652 0.046399 0.028561
19860930 -0.089844 -0.060201 -0.070194 -0.061752 -0.062893
19861031 0.05298 0.034618 0.032641 0.043205 0.038525
19861128 0.02527 -0.004975 -0.00452 -0.007286 -0.005538
19861231 -0.023371 -0.025509 -0.019267 -0.018087 -0.02521
19870130 0.1345 0.118815 0.115464 0.114146 0.118222
19870227 0.034946 0.066726 0.079187 0.077919 0.079413
19870331 0.027426 0.011873 0.020856 0.026867 0.026796
19870430 -0.006043 -0.028732 -0.035661 -0.03135 -0.029355
19870529 0.007951 0.003402 -0.009042 -0.017973 -0.002409
19870630 0.048735 0.034315 0.029852 0.030705 0.021229
19870731 0.043458 0.043894 0.036202 0.033825 0.031566
19870831 0.046213 0.028111 0.040546 0.033629 0.034694
19870930 -0.022298 -0.022005 -0.021662 -0.023336 -0.02327
19871030 -0.199139 -0.269508 -0.27959 -0.289816 -0.290364
19871130 -0.090103 -0.041341 -0.053256 -0.05454 -0.050124
19871231 0.06548 0.074883 0.090817 0.078566 0.067292
19880129 0.039771 0.040208 0.037093 0.049954 0.05529
19880229 0.033432 0.076696 0.08097 0.088687 0.076278
19880331 -0.041943 0.011332 0.032476 0.036057 0.042674
19880429 0.011475 0.013011 0.014951 0.018508 0.02198
19880531 0.011473 -0.004081 -0.01118 -0.029747 -0.015015
19880630 0.039201 0.072606 0.07154 0.073417 0.06786
19880729 -0.000411 -0.019938 -0.013177 -0.009895 -0.003885
19880831 -0.030948 -0.021755 -0.026422 -0.031798 -0.021887
19880930 0.04267 0.021376 0.025806 0.027316 0.031571
19881031 0.030945 0.001569 -0.005221 -0.012313 -0.003537
19881130 -0.009133 -0.023885 -0.023443 -0.027066 -0.03475
19881230 0.017117 0.034423 0.035398 0.042544 0.044525
19890131 0.071918 0.066367 0.039491 0.04851 0.043111
19890228 -0.029033 0.007727 0.006722 0.009275 0.011501
19890331 0.026084 0.020181 0.02812 0.018302 0.023382
19890428 0.053636 0.049562 0.049681 0.048601 0.038169
19890531 0.041332 0.042468 0.050187 0.034753 0.041073
19890630 -0.006287 -0.01123 -0.016793 -0.015672 -0.02084
19890731 0.091464 0.046632 0.044721 0.041196 0.048738
19890831 0.012235 0.033287 0.03602 0.031408 0.026503
19890929 0.004051 -0.003266 0.0024 0.00539 0.002602
19891031 -0.014476 -0.05074 -0.055173 -0.06107 -0.052728
19891130 0.021663 0.017873 0.009536 0.00556 0.005488
19891229 0.022321 0.005678 0.003265 0.004503 0.003424
19900131 -0.066581 -0.087689 -0.087239 -0.091557 -0.081907
19900228 0.012336 0.023885 0.031024 0.035198 0.035085
19900330 0.024861 0.020722 0.042789 0.037634 0.036037
19900430 -0.01531 -0.038149 -0.04476 -0.031145 -0.031401
19900531 0.094656 0.068746 0.079804 0.076665 0.0595
19900629 -0.003601 0.000617 -0.004234 0.005126 0.003649
19900731 0.001721 -0.035919 -0.040972 -0.038249 -0.040942
19900831 -0.085012 -0.11534 -0.121281 -0.123678 -0.132035
19900928 -0.040832 -0.073037 -0.09788 -0.088571 -0.087316
19901031 0.006823 -0.040077 -0.064143 -0.062804 -0.059958
19901130 0.053019 0.095732 0.081885 0.089492 0.072749
19901231 0.022413 0.053402 0.050541 0.055302 0.032345
19910131 0.039081 0.088298 0.070763 0.089081 0.090277
19910228 0.066841 0.104931 0.111632 0.094568 0.121316
19910328 0.024147 0.038184 0.05574 0.074047 0.06295
19910430 -0.002811 0.012723 0.016724 0.003892 -0.007697
19910531 0.036385 0.049231 0.045396 0.046075 0.031409
19910628 -0.041841 -0.035626 -0.046698 -0.044258 -0.043348
19910731 0.047977 0.051803 0.050321 0.038171 0.038967
19910830 0.025809 0.039155 0.048846 0.040706 0.035151
19910930 -0.016373 -0.008695 -0.00108 -0.000526 0.012324
19911031 0.014056 0.017045 0.037315 0.014132 0.031097
19911129 -0.03234 -0.051065 -0.049439 -0.05148 -0.054884
19911231 0.117798 0.107222 0.109327 0.080327 0.089473
19920131 -0.030235 0.053546 0.059461 0.084086 0.084484
19920228 0.005052 0.039387 0.029234 0.013969 0.02279
19920331 -0.018471 -0.023132 -0.028112 -0.043815 -0.049164
19920430 0.028233 -0.009292 -0.02965 -0.037009 -0.053212
19920529 0.00587 0.002582 0.010301 0.013265 -0.004048
19920630 -0.015218 -0.019013 -0.027401 -0.04304 -0.049624
19920731 0.040451 0.048316 0.038872 0.038664 0.037527
19920831 -0.018618 -0.023829 -0.035064 -0.021832 -0.026598
19920930 0.008332 0.027433 0.018424 0.030553 0.029522
19921030 0.00123 0.037463 0.032781 0.039071 0.028889
19921130 0.031418 0.064438 0.076512 0.084481 0.088941
19921231 0.011029 0.042251 0.035652 0.029419 0.025093
19930129 0.000328 0.01642 0.027914 0.024331 0.037953
19930226 0.011717 -0.009703 -0.021265 -0.022003 -0.039207
19930331 0.018974 0.039744 0.034957 0.032379 0.020842
19930430 -0.028153 -0.027585 -0.030497 -0.03441 -0.025087
19930528 0.027201 0.038017 0.049786 0.046556 0.056606
19930630 0.004767 0.000979 0.001824 0.012724 -0.001603
19930730 -0.007145 -3.6e-05 0.012497 0.008426 0.015171
19930831 0.034928 0.043966 0.043318 0.047658 0.049983
19930930 -0.005768 0.02222 0.021842 0.032002 0.031011
19931029 0.017741 0.015548 0.017843 0.028596 0.032388
19931130 -0.008795 -0.019186 -0.037179 -0.030678 -0.032048
19931231 0.006755 0.040463 0.045376 0.034283 0.030895
19940131 0.032081 0.036512 0.021633 0.023416 0.042504
19940228 -0.031713 -0.008573 -0.005494 -0.005006 -0.01327
19940331 -0.042758 -0.056036 -0.048623 -0.059421 -0.067035
19940429 0.016329 -3.2e-05 -0.001291 -0.003236 -0.003898
19940531 0.020612 -0.00887 -0.011541 -0.016342 -0.011151
19940630 -0.025368 -0.030986 -0.017937 -0.029012 -0.030899
19940729 0.032307 0.032621 0.024906 0.019193 0.023512
19940831 0.037264 0.053886 0.067625 0.070089 0.052494
19940930 -0.023297 -0.006305 -0.006844 -0.004375 0.007238
19941031 0.024455 0.013237 -0.001751 -0.005409 -0.004804
19941130 -0.031149 -0.052267 -0.040048 -0.035808 -0.036601
19941230 0.013466 0.016506 0.028182 0.026607 0.016973
19950131 0.030619 -0.005827 -0.01475 -0.00653 -0.003434
19950228 0.033707 0.05493 0.04375 0.04268 0.027058
19950331 0.026382 0.020943 0.012571 0.038234 0.01866
19950428 0.033405 0.009844 0.01692 0.029195 0.027244
19950531 0.040273 0.018243 0.009063 0.019215 0.018328
19950630 0.024989 0.039806 0.049607 0.056673 0.061115
19950731 0.032847 0.061965 0.06483 0.070402 0.057772
19950831 0.002866 0.011777 0.021127 0.025452 0.013178
19950929 0.050035 0.018275 0.017912 0.018801 0.018814
19951031 0.003612 -0.014852 -0.045829 -0.063373 -0.05425
19951130 0.040163 0.053949 0.038979 0.040865 0.049464
19951229 0.018984 0.024159 0.031735 0.022701 0.029504
19960131 0.036889 -0.004395 -0.002021 0.006916 0.003793
19960229 0.010501 0.028173 0.040109 0.038301 0.029039
19960329 0.004519 0.023892 0.019989 0.01471 0.029259
19960430 0.009788 0.051435 0.065154 0.070873 0.080339
19960531 0.028797 0.022541 0.028354 0.040969 0.055182
19960628 0.008968 -0.029078 -0.038329 -0.040767 -0.04133
19960731 -0.040952 -0.08475 -0.088622 -0.088746 -0.113512
19960830 0.018382 0.058305 0.0701 0.064186 0.057497
19960930 0.059604 0.050167 0.044648 0.044887 0.040542
19961031 0.026342 -0.026333 -0.020068 -0.007773 -0.026305
19961129 0.076851 0.041708 0.036202 0.028897 0.033917
19961231 -0.019159 0.005391 0.017976 0.019426 0.026308
19970131 0.070279 0.007958 0.036295 0.023651 0.033372
19970228 0.005576 -0.0316 -0.020253 -0.034279 -0.030199
19970331 -0.044095 -0.059962 -0.055314 -0.048111 -0.060089
19970430 0.06651 0.004788 0.008799 -0.002654 -0.025934
19970530 0.059059 0.10197 0.125685 0.150468 0.139224
19970630 0.047572 0.045411 0.060045 0.06877 0.073432
19970731 0.081395 0.059165 0.057101 0.062747 0.038686
19970829 -0.062237 0.015561 0.028237 0.022335 0.03701
19970930 0.054214 0.054116 0.078722 0.078 0.083127
19971031 -0.029512 -0.048356 -0.048971 -0.033607 -0.045067
19971128 0.050634 -0.005177 -0.017405 -0.021371 -0.005194
19971231 0.016337 0.015179 0.015513 0.017248 0.009362
19980130 0.017736 -0.022933 -0.000482 -0.01426 -0.002324
19980227 0.07086 0.088449 0.078865 0.075719 0.084613
19980331 0.054163 0.047694 0.044762 0.049406 0.051077
19980430 0.014 0.008107 0.006648 0.017697 0.003844
19980529 -0.01665 -0.062978 -0.061632 -0.055173 -0.050035
19980630 0.051494 0.012168 -0.001113 0.00525 -0.001635
19980731 -0.00017 -0.081772 -0.077561 -0.069839 -0.075481
